Date,PM2.5 AQI Value,Main Pollutant,Site Name,Site ID,Source
6/17/2016,36,,QUEENS COLLEGE 2,36-081-0124,AQS
6/18/2016,28,,QUEENS COLLEGE 2,36-081-0124,AQS
6/19/2016,30,,QUEENS COLLEGE 2,36-081-0124,AQS
6/20/2016,34,,QUEENS COLLEGE 2,36-081-0124,AQS
6/21/2016,35,,QUEENS COLLEGE 2,36-081-0124,AQS
6/22/2016,25,,QUEENS COLLEGE 2,36-081-0124,AQS
6/23/2016,48,,MASPETH LIBRARY,36-081-0120,AQS
6/24/2016,51,,QUEENS COLLEGE 2,36-081-0124,AQS
6/25/2016,32,,QUEENS COLLEGE 2,36-081-0124,AQS
6/26/2016,33,,QUEENS COLLEGE 2,36-081-0124,AQS
6/27/2016,30,,QUEENS COLLEGE 2,36-081-0124,AQS
6/28/2016,25,,QUEENS COLLEGE 2,36-081-0124,AQS
6/29/2016,30,,QUEENS COLLEGE 2,36-081-0124,AQS
6/30/2016,29,,QUEENS COLLEGE 2,36-081-0124,AQS
7/1/2016,32,,QUEENS COLLEGE 2,36-081-0124,AQS
7/2/2016,21,,QUEENS COLLEGE 2,36-081-0124,AQS
7/3/2016,28,,QUEENS COLLEGE 2,36-081-0124,AQS
7/4/2016,45,,QUEENS COLLEGE 2,36-081-0124,AQS
7/5/2016,23,,QUEENS COLLEGE 2,36-081-0124,AQS
7/6/2016,48,,QUEENS COLLEGE 2,36-081-0124,AQS
7/7/2016,59,,QUEENS COLLEGE 2,36-081-0124,AQS
7/8/2016,46,,QUEENS COLLEGE 2,36-081-0124,AQS
7/9/2016,21,,QUEENS COLLEGE 2,36-081-0124,AQS
7/10/2016,12,,QUEENS COLLEGE 2,36-081-0124,AQS
7/11/2016,11,,QUEENS COLLEGE 2,36-081-0124,AQS
7/12/2016,15,,QUEENS COLLEGE 2,36-081-0124,AQS
7/13/2016,20,,QUEENS COLLEGE 2,36-081-0124,AQS
7/14/2016,42,,QUEENS COLLEGE 2,36-081-0124,AQS
7/15/2016,52,,QUEENS COLLEGE 2,36-081-0124,AQS
7/16/2016,39,,QUEENS COLLEGE 2,36-081-0124,AQS
7/17/2016,44,,QUEENS COLLEGE 2,36-081-0124,AQS
7/18/2016,49,,QUEENS COLLEGE 2,36-081-0124,AQS
7/19/2016,25,,QUEENS COLLEGE 2,36-081-0124,AQS
7/20/2016,21,,QUEENS COLLEGE 2,36-081-0124,AQS
7/21/2016,38,,QUEENS COLLEGE 2,36-081-0124,AQS
7/22/2016,58,,QUEENS COLLEGE 2,36-081-0124,AQS
7/23/2016,35,,QUEENS COLLEGE 2,36-081-0124,AQS
7/24/2016,31,,QUEENS COLLEGE 2,36-081-0124,AQS
7/25/2016,41,,QUEENS COLLEGE 2,36-081-0124,AQS
7/26/2016,27,,QUEENS COLLEGE 2,36-081-0124,AQS
7/27/2016,31,,QUEENS COLLEGE 2,36-081-0124,AQS
7/28/2016,60,,QUEENS COLLEGE 2,36-081-0124,AQS
7/29/2016,52,,QUEENS COLLEGE 2,36-081-0124,AQS
7/30/2016,53,,QUEENS COLLEGE 2,36-081-0124,AQS
7/31/2016,29,,QUEENS COLLEGE 2,36-081-0124,AQS
8/1/2016,30,,QUEENS COLLEGE 2,36-081-0124,AQS
8/2/2016,30,,QUEENS COLLEGE 2,36-081-0124,AQS
8/3/2016,28,,QUEENS COLLEGE 2,36-081-0124,AQS
8/4/2016,22,,QUEENS COLLEGE 2,36-081-0124,AQS
8/5/2016,27,,QUEENS COLLEGE 2,36-081-0124,AQS
8/6/2016,38,,QUEENS COLLEGE 2,36-081-0124,AQS
8/7/2016,29,,QUEENS COLLEGE 2,36-081-0124,AQS
8/8/2016,26,,QUEENS COLLEGE 2,36-081-0124,AQS
8/9/2016,32,,QUEENS COLLEGE 2,36-081-0124,AQS
8/10/2016,30,,QUEENS COLLEGE 2,36-081-0124,AQS
8/11/2016,45,,QUEENS COLLEGE 2,36-081-0124,AQS
8/12/2016,35,,QUEENS COLLEGE 2,36-081-0124,AQS
8/13/2016,51,,QUEENS COLLEGE 2,36-081-0124,AQS
8/14/2016,31,,QUEENS COLLEGE 2,36-081-0124,AQS
8/15/2016,30,,QUEENS COLLEGE 2,36-081-0124,AQS
8/16/2016,35,,QUEENS COLLEGE 2,36-081-0124,AQS
8/17/2016,16,,QUEENS COLLEGE 2,36-081-0124,AQS
8/18/2016,27,,QUEENS COLLEGE 2,36-081-0124,AQS
8/19/2016,35,,QUEENS COLLEGE 2,36-081-0124,AQS
8/20/2016,37,,QUEENS COLLEGE 2,36-081-0124,AQS
8/21/2016,24,,QUEENS COLLEGE 2,36-081-0124,AQS
8/22/2016,13,,QUEENS COLLEGE 2,36-081-0124,AQS
8/23/2016,23,,QUEENS COLLEGE 2,36-081-0124,AQS
8/24/2016,37,,QUEENS COLLEGE 2,36-081-0124,AQS
8/25/2016,33,,QUEENS COLLEGE 2,36-081-0124,AQS
8/26/2016,40,,QUEENS COLLEGE 2,36-081-0124,AQS
8/27/2016,29,,QUEENS COLLEGE 2,36-081-0124,AQS
8/28/2016,34,,QUEENS COLLEGE 2,36-081-0124,AQS
8/29/2016,22,,QUEENS COLLEGE 2,36-081-0124,AQS
8/30/2016,23,,QUEENS COLLEGE 2,36-081-0124,AQS
8/31/2016,38,,QUEENS COLLEGE 2,36-081-0124,AQS
9/1/2016,53,,QUEENS COLLEGE 2,36-081-0124,AQS
9/2/2016,14,,QUEENS COLLEGE 2,36-081-0124,AQS
9/3/2016,20,,QUEENS COLLEGE 2,36-081-0124,AQS
9/4/2016,18,,QUEENS COLLEGE 2,36-081-0124,AQS
9/5/2016,16,,QUEENS COLLEGE 2,36-081-0124,AQS
9/6/2016,9,,QUEENS COLLEGE 2,36-081-0124,AQS
9/7/2016,23,,QUEENS COLLEGE 2,36-081-0124,AQS
9/8/2016,49,,QUEENS COLLEGE 2,36-081-0124,AQS
9/9/2016,48,,MASPETH LIBRARY,36-081-0120,AQS
9/10/2016,54,,QUEENS COLLEGE 2,36-081-0124,AQS
9/11/2016,23,,QUEENS COLLEGE 2,36-081-0124,AQS
9/12/2016,13,,QUEENS COLLEGE 2,36-081-0124,AQS
9/13/2016,21,,QUEENS COLLEGE 2,36-081-0124,AQS
9/14/2016,34,,QUEENS COLLEGE 2,36-081-0124,AQS
9/15/2016,10,,QUEENS COLLEGE 2,36-081-0124,AQS
9/16/2016,15,,QUEENS COLLEGE 2,36-081-0124,AQS
9/17/2016,18,,QUEENS COLLEGE 2,36-081-0124,AQS
9/18/2016,24,,QUEENS COLLEGE 2,36-081-0124,AQS
9/19/2016,21,,QUEENS COLLEGE 2,36-081-0124,AQS
9/20/2016,25,,QUEENS COLLEGE 2,36-081-0124,AQS
9/21/2016,35,,QUEENS COLLEGE 2,36-081-0124,AQS
9/22/2016,24,,QUEENS COLLEGE 2,36-081-0124,AQS
9/23/2016,40,,QUEENS COLLEGE 2,36-081-0124,AQS
9/24/2016,11,,QUEENS COLLEGE 2,36-081-0124,AQS
9/25/2016,11,,QUEENS COLLEGE 2,36-081-0124,AQS
9/26/2016,8,,MASPETH LIBRARY,36-081-0120,AQS
9/27/2016,25,,QUEENS COLLEGE 2,36-081-0124,AQS
9/28/2016,23,,QUEENS COLLEGE 2,36-081-0124,AQS
9/29/2016,17,,QUEENS COLLEGE 2,36-081-0124,AQS
9/30/2016,14,,QUEENS COLLEGE 2,36-081-0124,AQS
10/1/2016,6,,QUEENS COLLEGE 2,36-081-0124,AQS
10/2/2016,15,,QUEENS COLLEGE 2,36-081-0124,AQS
10/3/2016,51,,QUEENS COLLEGE 2,36-081-0124,AQS
10/4/2016,23,,QUEENS COLLEGE 2,36-081-0124,AQS
10/5/2016,21,,QUEENS COLLEGE 2,36-081-0124,AQS
10/6/2016,30,,QUEENS COLLEGE 2,36-081-0124,AQS
10/7/2016,34,,QUEENS COLLEGE 2,36-081-0124,AQS
10/8/2016,25,,MASPETH LIBRARY,36-081-0120,AQS
10/9/2016,12,,QUEENS COLLEGE 2,36-081-0124,AQS
10/10/2016,10,,QUEENS COLLEGE 2,36-081-0124,AQS
10/11/2016,15,,MASPETH LIBRARY,36-081-0120,AQS
10/12/2016,20,,QUEENS COLLEGE 2,36-081-0124,AQS
10/13/2016,38,,MASPETH LIBRARY,36-081-0120,AQS
10/14/2016,14,,QUEENS COLLEGE 2,36-081-0124,AQS
10/15/2016,18,,QUEENS COLLEGE 2,36-081-0124,AQS
10/16/2016,25,,QUEENS COLLEGE 2,36-081-0124,AQS
10/17/2016,56,,MASPETH LIBRARY,36-081-0120,AQS
10/18/2016,60,,QUEENS COLLEGE 2,36-081-0124,AQS
10/19/2016,38,,QUEENS COLLEGE 2,36-081-0124,AQS
10/20/2016,30,,QUEENS COLLEGE 2,36-081-0124,AQS
10/21/2016,18,,QUEENS COLLEGE 2,36-081-0124,AQS
10/22/2016,8,,QUEENS COLLEGE 2,36-081-0124,AQS
10/23/2016,18,,MASPETH LIBRARY,36-081-0120,AQS
10/24/2016,24,,MASPETH LIBRARY,36-081-0120,AQS
10/25/2016,15,,MASPETH LIBRARY,36-081-0120,AQS
10/26/2016,13,,MASPETH LIBRARY,36-081-0120,AQS
10/27/2016,15,,QUEENS COLLEGE 2,36-081-0124,AQS
10/28/2016,20,,MASPETH LIBRARY,36-081-0120,AQS
10/29/2016,26,,MASPETH LIBRARY,36-081-0120,AQS
10/30/2016,52,,MASPETH LIBRARY,36-081-0120,AQS
10/31/2016,12,,QUEENS COLLEGE 2,36-081-0124,AQS
11/1/2016,17,,QUEENS COLLEGE 2,36-081-0124,AQS
11/2/2016,43,,QUEENS COLLEGE 2,36-081-0124,AQS
11/3/2016,58,,QUEENS COLLEGE 2,36-081-0124,AQS
11/4/2016,18,,MASPETH LIBRARY,36-081-0120,AQS
11/5/2016,34,,MASPETH LIBRARY,36-081-0120,AQS
11/6/2016,33,,QUEENS COLLEGE 2,36-081-0124,AQS
11/7/2016,14,,MASPETH LIBRARY,36-081-0120,AQS
11/8/2016,45,,QUEENS COLLEGE 2,36-081-0124,AQS
11/9/2016,53,,MASPETH LIBRARY,36-081-0120,AQS
11/10/2016,16,,QUEENS COLLEGE 2,36-081-0124,AQS
11/11/2016,28,,MASPETH LIBRARY,36-081-0120,AQS
11/12/2016,18,,QUEENS COLLEGE 2,36-081-0124,AQS
11/13/2016,29,,QUEENS COLLEGE 2,36-081-0124,AQS
11/14/2016,47,,MASPETH LIBRARY,36-081-0120,AQS
11/15/2016,29,,MASPETH LIBRARY,36-081-0120,AQS
11/16/2016,51,,MASPETH LIBRARY,36-081-0120,AQS
11/17/2016,52,,MASPETH LIBRARY,36-081-0120,AQS
11/18/2016,52,,MASPETH LIBRARY,36-081-0120,AQS
11/19/2016,32,,QUEENS COLLEGE 2,36-081-0124,AQS
11/20/2016,6,,QUEENS COLLEGE 2,36-081-0124,AQS
11/21/2016,19,,QUEENS COLLEGE 2,36-081-0124,AQS
11/22/2016,24,,MASPETH LIBRARY,36-081-0120,AQS
11/23/2016,26,,MASPETH LIBRARY,36-081-0120,AQS
11/24/2016,27,,MASPETH LIBRARY,36-081-0120,AQS
11/25/2016,70,,QUEENS COLLEGE 2,36-081-0124,AQS
11/26/2016,36,,QUEENS COLLEGE 2,36-081-0124,AQS
11/27/2016,23,,MASPETH LIBRARY,36-081-0120,AQS
11/28/2016,38,,QUEENS COLLEGE 2,36-081-0124,AQS
11/29/2016,28,,MASPETH LIBRARY,36-081-0120,AQS
11/30/2016,39,,QUEENS COLLEGE 2,36-081-0124,AQS
12/1/2016,21,,MASPETH LIBRARY,36-081-0120,AQS
12/2/2016,20,,MASPETH LIBRARY,36-081-0120,AQS
12/3/2016,28,,MASPETH LIBRARY,36-081-0120,AQS
12/4/2016,20,,MASPETH LIBRARY,36-081-0120,AQS
12/5/2016,33,,MASPETH LIBRARY,36-081-0120,AQS
12/6/2016,26,,QUEENS COLLEGE 2,36-081-0124,AQS
12/7/2016,41,,MASPETH LIBRARY,36-081-0120,AQS
12/8/2016,48,,QUEENS COLLEGE 2,36-081-0124,AQS
12/9/2016,35,,MASPETH LIBRARY,36-081-0120,AQS
12/10/2016,31,,MASPETH LIBRARY,36-081-0120,AQS
12/11/2016,42,,QUEENS COLLEGE 2,36-081-0124,AQS
12/12/2016,54,,QUEENS COLLEGE 2,36-081-0124,AQS
12/13/2016,48,,QUEENS COLLEGE 2,36-081-0124,AQS
12/14/2016,53,,QUEENS COLLEGE 2,36-081-0124,AQS
12/15/2016,32,,MASPETH LIBRARY,36-081-0120,AQS
12/16/2016,39,,QUEENS COLLEGE 2,36-081-0124,AQS
12/17/2016,38,,MASPETH LIBRARY,36-081-0120,AQS
12/18/2016,48,,MASPETH LIBRARY,36-081-0120,AQS
12/19/2016,33,,MASPETH LIBRARY,36-081-0120,AQS
12/20/2016,40,,QUEENS COLLEGE 2,36-081-0124,AQS
12/21/2016,64,,QUEENS COLLEGE 2,36-081-0124,AQS
12/22/2016,54,,MASPETH LIBRARY,36-081-0120,AQS
12/23/2016,41,,QUEENS COLLEGE 2,36-081-0124,AQS
12/24/2016,52,,QUEENS COLLEGE 2,36-081-0124,AQS
12/25/2016,31,,MASPETH LIBRARY,36-081-0120,AQS
12/26/2016,22,,MASPETH LIBRARY,36-081-0120,AQS
12/27/2016,32,,MASPETH LIBRARY,36-081-0120,AQS
12/28/2016,40,,MASPETH LIBRARY,36-081-0120,AQS
12/29/2016,34,,MASPETH LIBRARY,36-081-0120,AQS
12/30/2016,34,,MASPETH LIBRARY,36-081-0120,AQS
12/31/2016,28,,MASPETH LIBRARY,36-081-0120,AQS
1/1/2017,55,,MASPETH LIBRARY,36-081-0120,AQS
1/2/2017,42,,MASPETH LIBRARY,36-081-0120,AQS
1/3/2017,19,,MASPETH LIBRARY,36-081-0120,AQS
1/4/2017,37,,MASPETH LIBRARY,36-081-0120,AQS
1/5/2017,40,,MASPETH LIBRARY,36-081-0120,AQS
1/6/2017,52,,MASPETH LIBRARY,36-081-0120,AQS
1/7/2017,43,,MASPETH LIBRARY,36-081-0120,AQS
1/8/2017,48,,MASPETH LIBRARY,36-081-0120,AQS
1/9/2017,40,,MASPETH LIBRARY,36-081-0120,AQS
1/10/2017,37,,MASPETH LIBRARY,36-081-0120,AQS
1/11/2017,43,,MASPETH LIBRARY,36-081-0120,AQS
1/12/2017,48,,MASPETH LIBRARY,36-081-0120,AQS
1/13/2017,43,,MASPETH LIBRARY,36-081-0120,AQS
1/14/2017,30,,MASPETH LIBRARY,36-081-0120,AQS
1/15/2017,52,,MASPETH LIBRARY,36-081-0120,AQS
1/16/2017,56,,QUEENS COLLEGE 2,36-081-0124,AQS
1/17/2017,74,,QUEENS COLLEGE 2,36-081-0124,AQS
1/18/2017,29,,MASPETH LIBRARY,36-081-0120,AQS
1/19/2017,36,,MASPETH LIBRARY,36-081-0120,AQS
1/20/2017,30,,MASPETH LIBRARY,36-081-0120,AQS
1/21/2017,64,,QUEENS COLLEGE 2,36-081-0124,AQS
1/22/2017,53,,QUEENS COLLEGE 2,36-081-0124,AQS
1/23/2017,17,,MASPETH LIBRARY,36-081-0120,AQS
1/24/2017,26,,MASPETH LIBRARY,36-081-0120,AQS
1/25/2017,33,,MASPETH LIBRARY,36-081-0120,AQS
1/26/2017,42,,MASPETH LIBRARY,36-081-0120,AQS
1/27/2017,25,,MASPETH LIBRARY,36-081-0120,AQS
1/28/2017,30,,MASPETH LIBRARY,36-081-0120,AQS
1/29/2017,40,,MASPETH LIBRARY,36-081-0120,AQS
1/30/2017,34,,MASPETH LIBRARY,36-081-0120,AQS
1/31/2017,35,,MASPETH LIBRARY,36-081-0120,AQS
2/1/2017,39,,MASPETH LIBRARY,36-081-0120,AQS
2/2/2017,37,,MASPETH LIBRARY,36-081-0120,AQS
2/3/2017,33,,MASPETH LIBRARY,36-081-0120,AQS
2/4/2017,30,,MASPETH LIBRARY,36-081-0120,AQS
2/5/2017,45,,QUEENS COLLEGE 2,36-081-0124,AQS
2/6/2017,50,,MASPETH LIBRARY,36-081-0120,AQS
2/7/2017,63,,QUEENS COLLEGE 2,36-081-0124,AQS
2/8/2017,47,,MASPETH LIBRARY,36-081-0120,AQS
2/9/2017,29,,MASPETH LIBRARY,36-081-0120,AQS
2/10/2017,31,,MASPETH LIBRARY,36-081-0120,AQS
