date, pm25, o3, no2, co
2018/10/31, 38, , , 
2018/11/1, 40, , , 
2018/11/2, 46, , , 
2018/11/3, 28, , , 
2018/11/4, 21, , , 
2018/11/5, 19, , , 
2018/11/6, 15, , , 
2018/11/7, 30, , , 
2018/11/8, 37, , , 
2018/11/9, 38, 16, 10, 2
2018/11/10, 12, 24, 9, 2
2018/11/11, 19, 23, 13, 2
2018/11/12, 25, 18, 28, 6
2018/11/13, 38, 17, 20, 3
2018/11/14, 23, 24, 9, 1
2018/11/15, 18, 23, 8, 1
2018/11/16, 7, , , 
2018/11/17, 26, , , 
2018/11/18, 35, , , 
2018/11/19, 16, , , 
2018/11/20, 48, , , 
2018/11/21, 36, , , 
2018/11/22, 26, 26, 6, 1
2018/11/23, 16, 18, 20, 2
2018/11/24, 17, 18, 30, 5
2018/11/25, 25, 26, 15, 3
2018/11/26, 32, 27, 21, 4
2018/11/27, 30, 18, 11, 2
2018/11/28, 14, 11, 11, 2
2018/11/29, 19, , , 
2018/11/30, 22, , , 
2018/12/1, 31, , , 
2018/12/2, 31, , , 
2018/12/3, 27, , , 
2018/12/4, 23, , , 
2018/12/5, 19, , , 
2018/12/6, 22, , , 
2018/12/7, 34, , , 
2018/12/8, 33, , , 
2018/12/9, 31, , , 
2018/12/10, 28, , , 
2018/12/11, 34, , , 
2018/12/12, 33, , , 
2018/12/13, 53, , , 
2018/12/14, 40, , , 
2018/12/15, 29, , , 
2018/12/16, 39, , , 
2018/12/17, 22, , , 
2018/12/18, 24, , , 
2018/12/19, 28, , , 
2018/12/20, 39, , , 
2018/12/21, 40, , , 
2018/12/22, 34, , , 
2018/12/23, 40, , , 
2018/12/24, 33, , , 
2018/12/25, 38, , , 
2018/12/26, 28, , , 
2018/12/27, 40, , , 
2018/12/28, 39, , , 
2018/12/29, 28, , , 
2018/12/30, 31, , , 
2018/12/31, 28, , , 
2018/7/2, 65, 70, 16, 3
2018/7/3, 86, 39, 12, 2
2018/7/4, 72, 36, 7, 2
2018/7/5, 42, 21, 3, 1
2018/7/6, 10, 22, 7, 1
2018/7/7, 15, 23, 6, 1
2018/7/8, 7, , , 
2018/7/9, 13, , , 
2018/7/10, 23, , , 
2018/7/11, 42, 23, , 
2018/7/12, 36, 48, 11, 2
2018/7/13, 31, 40, 13, 2
2018/7/14, 27, 56, 9, 2
2018/7/15, 35, 46, 11, 2
2018/7/16, 34, 68, 20, 3
2018/7/17, 49, 38, 5, 2
2018/7/18, 35, , , 
2018/7/19, 18, , , 
2018/7/20, 11, , , 
2018/7/21, 18, , , 
2018/7/22, 10, , , 
2018/7/23, 15, , , 
2018/7/24, 21, , , 
2018/7/25, 16, , , 
2018/7/26, 9, , , 
2018/7/27, 16, , , 
2018/7/28, 41, , , 
2018/7/29, 28, , , 
2018/7/30, 22, , , 
2018/7/31, 23, , , 
2018/8/1, 17, , , 
2018/8/2, 22, , , 
2018/8/3, 24, , , 
2018/8/4, 16, , , 
2018/8/5, 14, , , 
2018/8/6, 37, , , 
2018/8/7, 61, , , 
2018/8/8, 43, , , 
2018/8/9, 33, , , 
2018/8/10, 34, , , 
2018/8/11, 53, , , 
2018/8/12, 29, , , 
2018/8/13, 23, , , 
2018/8/14, 11, , , 
2018/8/15, 21, , , 
2018/8/16, 50, 54, 13, 3
2018/8/17, 74, 47, 11, 3
2018/8/18, 70, 26, 12, 3
2018/8/19, 58, 20, , 
2018/8/21, 10, 27, 6, 2
2018/8/22, 7, 37, 6, 2
2018/8/23, 24, 26, 8, 2
2018/8/24, 27, 40, 15, 3
2018/8/25, 42, 39, 8, 2
2018/8/26, 21, 41, 7, 2
2018/8/27, 24, 20, 15, 3
2018/8/28, 66, , , 
2018/8/29, 73, , , 
2018/8/30, 62, , , 
2018/8/31, 35, , , 
2018/9/1, 12, , , 
2018/9/2, 13, , , 
2018/9/3, 24, , , 
2018/9/4, 37, , , 
2018/9/5, 25, , , 
2018/9/6, 42, , , 
2018/9/7, 50, , , 
2018/9/8, 16, , , 
2018/9/9, 13, , , 
2018/9/10, 7, , , 
2018/9/11, 6, , , 
2018/9/12, 41, , , 
2018/9/13, 26, , , 
2018/9/14, 8, , , 
2018/9/15, 11, , , 
2018/9/16, 19, , , 
2018/9/17, 23, , , 
2018/9/18, 14, , , 
2018/9/19, 16, , , 
2018/9/20, 23, , , 
2018/9/21, 6, , , 
2018/9/22, 8, , , 
2018/9/23, 16, , , 
2018/9/24, 12, , , 
2018/9/25, 13, , , 
2018/9/26, 15, , , 
2018/9/27, 21, , , 
2018/9/28, 10, , , 
2018/9/29, 17, , , 
2018/9/30, 26, , , 
2018/10/1, 15, , , 
2018/4/2, 20, , , 
2018/4/3, 20, , , 
2018/4/4, 14, , , 
2018/4/5, 19, , , 
2018/4/6, 19, , , 
2018/4/7, 30, , , 
2018/4/8, 15, , , 
2018/4/9, 19, , , 
2018/4/10, 19, , , 
2018/4/11, 29, , , 
2018/4/12, 28, , , 
2018/4/13, 44, , , 
2018/4/14, 51, , , 
2018/4/15, 68, , , 
2018/4/17, 16, , , 
2018/4/18, 16, , , 
2018/4/19, 18, , , 
2018/4/20, 26, , , 
2018/4/21, 24, , , 
2018/4/22, 19, , , 
2018/4/23, 22, , , 
2018/4/24, 38, , , 
2018/4/25, 15, , , 
2018/4/26, 17, , , 
2018/4/27, 14, , , 
2018/4/28, 22, , , 
2018/4/29, 26, , , 
2018/4/30, 24, , , 
2018/5/1, 29, , , 
2018/5/2, 31, , , 
2018/5/3, 39, , , 
2018/5/4, 52, 42, 12, 
2018/5/5, 44, 46, 10, 2
2018/5/6, 17, 39, 13, 2
2018/5/7, 20, 42, 16, 2
2018/5/8, 22, 43, 15, 2
2018/5/9, 17, 32, 17, 2
2018/5/10, 20, 30, 9, 2
2018/5/11, 22, , , 
2018/5/12, 20, , , 
2018/5/13, 17, , , 
2018/5/14, 8, , , 
2018/5/15, 10, , , 
2018/5/16, 34, , , 
2018/5/17, 17, , , 
2018/5/18, 31, , , 
2018/5/19, 17, , , 
2018/5/20, 13, , , 
2018/5/21, 21, , , 
2018/5/22, 13, 29, 20, 3
2018/5/23, 24, 34, 15, 3
2018/5/24, 27, 60, 14, 2
2018/5/25, 26, 67, 12, 2
2018/5/26, 47, 62, 13, 3
2018/5/27, 55, 38, 6, 2
2018/5/28, 30, 22, 7, 2
2018/5/29, 12, 48, 17, 3
2018/5/30, 36, 32, 8, 2
2018/5/31, 14, 25, 10, 2
2018/6/1, 16, 21, 15, 3
2018/6/2, 23, 45, 11, 2
2018/6/3, 29, 23, 3, 1
2018/6/4, 8, 27, 9, 1
2018/6/5, 16, 37, 12, 2
2018/6/6, 19, 24, 9, 1
2018/6/7, 12, 24, 9, 1
2018/6/8, 8, 18, 9, 1
2018/6/9, 30, , , 
2018/6/10, 35, , , 
2018/6/11, 18, , , 
2018/6/12, 12, , , 
2018/6/13, 13, , , 
2018/6/14, 21, , , 
2018/6/15, 20, , , 
2018/6/16, 12, , , 
2018/6/17, 26, 64, 11, 2
2018/6/18, 37, 44, 8, 2
2018/6/19, 44, 37, 15, 2
2018/6/20, 26, 36, 13, 2
2018/6/21, 17, 56, 20, 2
2018/6/22, 13, 35, 10, 1
2018/6/23, 26, 25, 9, 1
2018/6/24, 28, 35, 8, 2
2018/6/25, 63, 30, 12, 1
2018/6/26, 25, 28, 9, 1
2018/6/27, 6, 30, 6, 1
2018/6/28, 6, , , 
2018/6/29, 27, 30, , 
2018/6/30, 26, 66, 15, 3
2018/7/1, 36, 80, 15, 3
2018/1/2, 43, , , 
2018/1/3, 47, , , 
2018/1/4, 50, , , 
2018/1/5, 38, , , 
2018/1/6, 38, , , 
2018/1/7, 44, , , 
2018/1/8, 43, , , 
2018/1/9, 47, , , 
2018/1/10, 57, , , 
2018/1/11, 38, , , 
2018/1/12, 52, , , 
2018/1/13, 19, , , 
2018/1/14, 42, , , 
2018/1/15, 31, , , 
2018/1/16, 33, , , 
2018/1/17, 49, , , 
2018/1/18, 50, , , 
2018/1/19, 50, , , 
2018/1/20, 57, , , 
2018/1/21, 50, , , 
2018/1/22, 56, , , 
2018/1/23, 60, , , 
2018/1/24, 36, , , 
2018/1/25, 35, , , 
2018/1/26, 32, , , 
2018/1/27, 32, , , 
2018/1/28, 33, , 14, 
2018/1/29, 42, , 13, 
2018/1/30, 31, , 14, 
2018/1/31, 35, , 19, 
2018/2/1, 26, , 28, 
2018/2/2, 40, , 17, 
2018/2/3, 39, , 13, 
2018/2/4, 29, , , 
2018/2/5, 23, , , 
2018/2/6, 34, , , 
2018/2/7, 40, , , 
2018/2/8, 34, , , 
2018/2/9, 39, , , 
2018/2/10, 44, , , 
2018/2/11, 44, , , 
2018/2/12, 27, , , 
2018/2/13, 35, , , 
2018/2/14, 26, , , 
2018/2/15, 37, , , 
2018/2/16, 48, , , 
2018/2/17, 33, , , 
2018/2/18, 25, , , 
2018/2/19, 42, , , 
2018/2/20, 31, , , 
2018/2/21, 45, , , 
2018/2/22, 43, , , 
2018/2/23, 17, , , 
2018/2/24, 17, , , 
2018/2/25, 32, , , 
2018/2/26, 24, , , 
2018/2/27, 28, , , 
2018/2/28, 21, , , 
2018/3/1, 30, , , 
2018/3/2, 38, , , 
2018/3/3, 14, , , 
2018/3/4, 20, , , 
2018/3/5, 18, , , 
2018/3/6, 16, , , 
2018/3/7, 17, , , 
2018/3/8, 11, , , 
2018/3/9, 21, , , 
2018/3/10, 24, , , 
2018/3/11, 21, , , 
2018/3/12, 23, , , 
2018/3/13, 14, , , 
2018/3/14, 19, , , 
2018/3/15, 19, , , 
2018/3/16, 28, , , 
2018/3/17, 29, , , 
2018/3/18, 20, , , 
2018/3/19, 25, , , 
2018/3/20, 22, , , 
2018/3/21, 15, , , 
2018/3/22, 16, , , 
2018/3/23, 22, , , 
2018/3/24, 21, , , 
2018/3/25, 23, , , 
2018/3/26, 18, , , 
2018/3/27, 19, , , 
2018/3/28, 17, , , 
2018/3/29, 38, , , 
2018/3/30, 38, , , 
2018/3/31, 32, , , 
2018/4/1, 15, , , 
2017/10/2, 15, , , 
2017/10/3, 21, , , 
2017/10/4, 18, , , 
2017/10/5, 26, , , 
2017/10/6, 44, , , 
2017/10/7, 36, , , 
2017/10/8, 23, , , 
2017/10/9, 18, , , 
2017/10/10, 17, , , 
2017/10/11, 25, , , 
2017/10/12, 27, , , 
2017/10/13, 12, , , 
2017/10/14, 15, , , 
2017/10/15, 25, , , 
2017/10/16, 21, , , 
2017/10/17, 22, , , 
2017/10/18, 13, , , 
2017/10/19, 38, , , 
2017/10/20, 34, , , 
2017/10/21, 29, , , 
2017/10/22, 34, , , 
2017/10/23, 35, , , 
2017/10/24, 14, , , 
2017/10/25, 26, , , 
2017/10/26, 24, , , 
2017/10/27, 19, , , 
2017/10/28, 31, , , 
2017/10/29, 21, , , 
2017/10/30, 7, , , 
2017/10/31, 18, , , 
2017/11/1, 26, , , 
2017/11/2, 29, , , 
2017/11/3, 27, , , 
2017/11/4, 31, , , 
2017/11/5, 15, , , 
2017/11/6, 15, , , 
2017/11/7, 27, , , 
2017/11/8, 15, , , 
2017/11/9, 16, , , 
2017/11/10, 18, , , 
2017/11/11, 20, , , 
2017/11/12, 16, , , 
2017/11/13, 26, , , 
2017/11/14, 36, , , 
2017/11/15, 25, , , 
2017/11/16, 18, , , 
2017/11/17, 19, , , 
2017/11/18, 19, , , 
2017/11/19, 20, , , 
2017/11/20, 25, , , 
2017/11/21, 25, , , 
2017/11/22, 33, , , 
2017/11/23, 37, , , 
2017/11/24, 20, , , 
2017/11/25, 38, , , 
2017/11/26, 38, , , 
2017/11/27, 27, , , 
2017/11/28, 35, , , 
2017/11/29, 23, , , 
2017/11/30, 34, , , 
2017/12/1, 20, , , 
2017/12/2, 28, , , 
2017/12/3, 27, , , 
2017/12/4, 37, , , 
2017/12/5, 50, , , 
2017/12/6, 28, , , 
2017/12/7, 27, , , 
2017/12/8, 33, , , 
2017/12/9, 36, , , 
2017/12/10, 35, , , 
2017/12/11, 40, , , 
2017/12/12, 40, , , 
2017/12/13, 31, , , 
2017/12/14, 22, , , 
2017/12/15, 37, , , 
2017/12/16, 36, , , 
2017/12/17, 43, , , 
2017/12/18, 37, , , 
2017/12/19, 49, , , 
2017/12/20, 45, , , 
2017/12/21, 37, , , 
2017/12/22, 32, , , 
2017/12/23, 37, , , 
2017/12/24, 37, , , 
2017/12/25, 22, , , 
2017/12/26, 26, , , 
2017/12/27, 32, , , 
2017/12/28, 40, , , 
2017/12/29, 34, , , 
2017/12/30, 36, , , 
2017/12/31, 42, , , 
2018/1/1, 38, , , 
2017/7/2, 19, , , 
2017/7/3, 24, , , 
2017/7/4, 34, , , 
2017/7/5, 50, , , 
2017/7/6, 47, , , 
2017/7/7, 7, , , 
2017/7/8, 15, , , 
2017/7/9, 22, , , 
2017/7/10, 20, , , 
2017/7/11, 26, , , 
2017/7/12, 35, , , 
2017/7/13, 41, , , 
2017/7/14, 49, , , 
2017/7/15, 10, , , 
2017/7/16, 16, , , 
2017/7/17, 14, , , 
2017/7/18, 26, , , 
2017/7/19, 10, , , 
2017/7/20, 44, , , 
2017/7/21, 56, , , 
2017/7/22, 26, , , 
2017/7/23, 42, , , 
2017/7/24, 42, , , 
2017/7/25, 18, , , 
2017/7/26, 9, , , 
2017/7/27, 4, , , 
2017/7/28, 13, , , 
2017/7/29, 35, , , 
2017/7/30, 10, , , 
2017/7/31, 13, , , 
2017/8/1, 28, , , 
2017/8/2, 51, , , 
2017/8/3, 52, , , 
2017/8/4, 41, , , 
2017/8/5, 22, , , 
2017/8/6, 14, , , 
2017/8/7, 13, , , 
2017/8/8, 24, , , 
2017/8/9, 20, , , 
2017/8/10, 27, , , 
2017/8/11, 45, , , 
2017/8/12, 9, , , 
2017/8/13, 11, , , 
2017/8/14, 20, , , 
2017/8/15, 24, , , 
2017/8/16, 33, , , 
2017/8/17, 35, , , 
2017/8/18, 24, , , 
2017/8/19, 23, , , 
2017/8/20, 25, , , 
2017/8/21, 30, , , 
2017/8/22, 50, , , 
2017/8/23, 46, , , 
2017/8/24, 21, , , 
2017/8/25, 30, , , 
2017/8/26, 20, , , 
2017/8/27, 16, , , 
2017/8/28, 24, , , 
2017/8/29, 16, , , 
2017/8/30, 7, , , 
2017/8/31, 28, , , 
2017/9/1, 40, , , 
2017/9/2, 14, , , 
2017/9/3, 8, , , 
2017/9/4, 16, , , 
2017/9/5, 37, , , 
2017/9/6, 52, , , 
2017/9/10, 19, , , 
2017/9/11, 9, , , 
2017/9/12, 15, , , 
2017/9/13, 32, , , 
2017/9/14, 35, , , 
2017/9/15, 28, , , 
2017/9/16, 35, , , 
2017/9/17, 42, , , 
2017/9/18, 38, , , 
2017/9/19, 13, , , 
2017/9/20, 21, , , 
2017/9/21, 14, , , 
2017/9/22, 23, , , 
2017/9/23, 14, , , 
2017/9/24, 20, , , 
2017/9/25, 41, , , 
2017/9/26, 38, , , 
2017/9/27, 11, , , 
2017/9/28, 14, , , 
2017/9/29, 16, , , 
2017/9/30, 20, , , 
2017/10/1, 18, , , 
2017/4/2, 12, , , 
2017/4/3, 21, , , 
2017/4/4, 26, , , 
2017/4/5, 15, , , 
2017/4/6, 23, , , 
2017/4/7, 16, , , 
2017/4/8, 11, , , 
2017/4/9, 18, , , 
2017/4/10, 16, , , 
2017/4/11, 37, , , 
2017/4/12, 48, , , 
2017/4/13, 52, , , 
2017/4/14, 18, , , 
2017/4/15, 14, , , 
2017/4/16, 18, , , 
2017/4/17, 35, , , 
2017/4/18, 18, , , 
2017/4/19, 13, , , 
2017/4/20, 11, , , 
2017/4/21, 26, , , 
2017/4/22, 13, , , 
2017/4/23, 15, , , 
2017/4/24, 10, , , 
2017/4/25, 21, , , 
2017/4/26, 6, , , 
2017/4/27, 19, , , 
2017/4/28, 24, , , 
2017/4/29, 53, , , 
2017/4/30, 23, , , 
2017/5/1, 10, , , 
2017/5/2, 20, , , 
2017/5/3, 20, , , 
2017/5/4, 14, , , 
2017/5/5, 10, , , 
2017/5/6, 15, , , 
2017/5/7, 17, , , 
2017/5/8, 11, , , 
2017/5/9, 14, , , 
2017/5/10, 18, , , 
2017/5/11, 12, , , 
2017/5/12, 11, , , 
2017/5/13, 6, , , 
2017/5/14, 5, , , 
2017/5/15, 20, , , 
2017/5/16, 11, , , 
2017/5/17, 19, , , 
2017/5/18, 50, , , 
2017/5/19, 54, , , 
