"Date","PM2.5 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"09/07/2019","20","","IS 52","36-005-0110","AQS"
"09/08/2019","29","","IS 52","36-005-0110","AQS"
"09/09/2019","21","","IS 52","36-005-0110","AQS"
"09/10/2019","24","","IS 52","36-005-0110","AQS"
"09/11/2019","52","","IS 52","36-005-0110","AQS"
"09/12/2019","46","","IS 52","36-005-0110","AQS"
"09/13/2019","20","","IS 52","36-005-0110","AQS"
"09/14/2019","33","","IS 52","36-005-0110","AQS"
"09/15/2019","31","","IS 52","36-005-0110","AQS"
"09/16/2019","32","","IS 52","36-005-0110","AQS"
"09/17/2019","17","","IS 52","36-005-0110","AQS"
"09/18/2019","20","","IS 52","36-005-0110","AQS"
"09/19/2019","22","","IS 52","36-005-0110","AQS"
"09/20/2019","34","","IS 52","36-005-0110","AQS"
"09/21/2019","46","","IS 52","36-005-0110","AQS"
"09/22/2019","58","","IS 52","36-005-0110","AQS"
"09/23/2019","56","","IS 52","36-005-0110","AQS"
"09/24/2019","19","","IS 52","36-005-0110","AQS"
"09/25/2019","29","","IS 52","36-005-0110","AQS"
"09/26/2019","39","","IS 52","36-005-0110","AQS"
"09/27/2019","27","","IS 52","36-005-0110","AQS"
"09/28/2019","33","","IS 52","36-005-0110","AQS"
"09/29/2019","27","","IS 52","36-005-0110","AQS"
"09/30/2019","20","","IS 52","36-005-0110","AQS"
"10/01/2019","35","","IS 52","36-005-0110","AQS"
"10/02/2019","44","","IS 52","36-005-0110","AQS"
"10/03/2019","16","","IS 52","36-005-0110","AQS"
"10/04/2019","13","","IS 52","36-005-0110","AQS"
"10/05/2019","16","","IS 52","36-005-0110","AQS"
"10/06/2019","26","","IS 52","36-005-0110","AQS"
"10/07/2019","23","","IS 52","36-005-0110","AQS"
"10/08/2019","18","","IS 52","36-005-0110","AQS"
"10/09/2019","22","","IS 52","36-005-0110","AQS"
"10/10/2019","8","","IS 74","36-005-0112","AQS"
"10/11/2019","9","","IS 74","36-005-0112","AQS"
"10/12/2019","20","","IS 52","36-005-0110","AQS"
"10/13/2019","24","","IS 52","36-005-0110","AQS"
"10/14/2019","31","","IS 52","36-005-0110","AQS"
"10/15/2019","31","","IS 52","36-005-0110","AQS"
"10/16/2019","30","","IS 52","36-005-0110","AQS"
"10/17/2019","11","","IS 74","36-005-0112","AQS"
"10/18/2019","12","","MORRISANIA","36-005-0080","AQS"
"10/19/2019","29","","IS 52","36-005-0110","AQS"
"10/20/2019","47","","IS 52","36-005-0110","AQS"
"10/21/2019","33","","IS 52","36-005-0110","AQS"
"10/22/2019","26","","IS 74","36-005-0112","AQS"
"10/23/2019","20","","IS 74","36-005-0112","AQS"
"10/24/2019","31","","IS 74","36-005-0112","AQS"
"10/25/2019","55","","IS 52","36-005-0110","AQS"
"10/26/2019","30","","IS 52","36-005-0110","AQS"
"10/27/2019","22","","IS 52","36-005-0110","AQS"
"10/28/2019","18","","IS 74","36-005-0112","AQS"
"10/29/2019","13","","IS 52","36-005-0110","AQS"
"10/30/2019","20","","IS 52","36-005-0110","AQS"
"10/31/2019","38","","IS 52","36-005-0110","AQS"
"11/01/2019","14","","IS 74","36-005-0112","AQS"
"11/02/2019","29","","IS 52","36-005-0110","AQS"
"11/03/2019","32","","IS 52","36-005-0110","AQS"
"11/04/2019","25","","IS 52","36-005-0110","AQS"
"11/05/2019","35","","IS 52","36-005-0110","AQS"
"11/06/2019","38","","IS 52","36-005-0110","AQS"
"11/07/2019","48","","IS 52","36-005-0110","AQS"
"11/08/2019","12","","IS 52","36-005-0110","AQS"
"11/09/2019","19","","IS 52","36-005-0110","AQS"
"11/10/2019","43","","IS 52","36-005-0110","AQS"
"11/11/2019","71","","IS 52","36-005-0110","AQS"
"11/12/2019","28","","IS 52","36-005-0110","AQS"
"11/13/2019","22","","MORRISANIA","36-005-0080","AQS"
"11/14/2019","32","","IS 52","36-005-0110","AQS"
"11/15/2019","58","","IS 52","36-005-0110","AQS"
"11/16/2019","20","","IS 52","36-005-0110","AQS"
"11/17/2019","22","","MORRISANIA","36-005-0080","AQS"
"11/18/2019","25","","IS 52","36-005-0110","AQS"
"11/19/2019","29","","IS 52","36-005-0110","AQS"
"11/20/2019","33","","IS 52","36-005-0110","AQS"
"11/21/2019","45","","IS 52","36-005-0110","AQS"
"11/22/2019","44","","IS 52","36-005-0110","AQS"
"11/23/2019","27","","IS 52","36-005-0110","AQS"
"11/24/2019","25","","IS 52","36-005-0110","AQS"
"11/25/2019","64","","IS 52","36-005-0110","AQS"
"11/26/2019","62","","IS 52","36-005-0110","AQS"
"11/27/2019","54","","IS 52","36-005-0110","AQS"
"11/28/2019","15","","IS 74","36-005-0112","AQS"
"11/29/2019","14","","IS 52","36-005-0110","AQS"
"11/30/2019","19","","IS 52","36-005-0110","AQS"
"12/01/2019","24","","IS 52","36-005-0110","AQS"
"12/02/2019","18","","PFIZER LAB SITE","36-005-0133","AQS"
"12/03/2019","20","","IS 74","36-005-0112","AQS"
"12/04/2019","57","","IS 52","36-005-0110","AQS"
"12/05/2019","32","","IS 52","36-005-0110","AQS"
"12/06/2019","30","","IS 74","36-005-0112","AQS"
"12/07/2019","23","","IS 74","36-005-0112","AQS"
"12/08/2019","28","","IS 74","36-005-0112","AQS"
"12/09/2019","27","","IS 52","36-005-0110","AQS"
"12/10/2019","45","","IS 74","36-005-0112","AQS"
"12/11/2019","28","","IS 52","36-005-0110","AQS"
"12/12/2019","35","","IS 52","36-005-0110","AQS"
"12/13/2019","36","","IS 52","36-005-0110","AQS"
"12/14/2019","24","","IS 52","36-005-0110","AQS"
"12/15/2019","32","","IS 74","36-005-0112","AQS"
"12/16/2019","31","","IS 52","36-005-0110","AQS"
"12/17/2019","30","","IS 52","36-005-0110","AQS"
"12/18/2019","33","","IS 52","36-005-0110","AQS"
"12/19/2019","31","","IS 74","36-005-0112","AQS"
"12/20/2019","29","","IS 52","36-005-0110","AQS"
